template_id,segment_id,segment_name,lifecycle_stage,goal,theme,language,content,tone,hook,feature_reference,word_count,char_count,avg_word_length,sentiment_score,positive_ratio,negative_ratio,engagement_score,urgency_score,personalization_score,has_emoji,has_numbers,has_question,has_exclamation,avg_tfidf_score
T0157_hi,1,Segment 1,trial,conversion_readiness,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,encouraging,accomplishment,exercises,8,60,6.625,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,False,False,False,True,0.03249567507632299
T0158,1,Segment 1,trial,conversion_readiness,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,encouraging,accomplishment,exercises,5,63,11.8,0.08571428571428572,0.14285714285714285,0.0,0.22857142857142856,0.0,0.0,False,True,False,True,0.02635773873051285
T0158_hi,1,Segment 1,trial,conversion_readiness,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,encouraging,accomplishment,exercises,6,59,9.0,0.04285714285714286,0.07142857142857142,0.0,0.049999999999999996,0.0,0.0,False,True,False,True,0.039723095565593156
T0159,1,Segment 1,trial,conversion_readiness,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,encouraging,accomplishment,exercises,7,63,8.142857142857142,0.0625,0.125,0.0,0.125,0.0,1.0,False,False,False,True,0.03284420827824508
T0159_hi,1,Segment 1,trial,conversion_readiness,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,encouraging,accomplishment,exercises,7,63,8.142857142857142,0.03333333333333333,0.06666666666666667,0.0,0.02,0.0,1.0,False,False,False,True,0.02944665094274243
T0160,1,Segment 1,trial,conversion_readiness,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,encouraging,accomplishment,exercises,7,65,8.428571428571429,0.07777777777777778,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03287519289243989
T0160_hi,1,Segment 1,trial,conversion_readiness,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,encouraging,accomplishment,exercises,7,64,8.285714285714286,0.01875,0.0625,0.0,0.025,0.0,1.0,False,False,False,True,0.02422523529316166
T0161,1,Segment 1,trial,feature_discovery,social_influence,en,{peer_name} from {location} is ahead—can you catch up?,motivational,social_influence,ai_tutor,8,54,5.875,0.06666666666666667,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,False,False,True,False,0.024441188323802647
T0161_hi,1,Segment 1,trial,feature_discovery,social_influence,hi,{peer_name} from {location} is ahead—can आप catch up?,motivational,social_influence,ai_tutor,8,53,5.75,0.06666666666666667,0.1111111111111111,0.0,0.07777777777777778,0.0,0.0,False,False,True,False,0.02640614724088579
T0162,1,Segment 1,trial,feature_discovery,social_influence,en,Join {active_users} users practicing today!,motivational,social_influence,ai_tutor,5,43,7.8,0.18,0.4,0.0,0.25999999999999995,0.3333333333333333,0.0,False,False,False,True,0.02807964806225427
T0162_hi,1,Segment 1,trial,feature_discovery,social_influence,hi,Join {active_users} users practicing आज!,motivational,social_influence,ai_tutor,5,40,7.2,0.1,0.2,0.0,0.13999999999999999,0.0,0.0,False,False,False,True,0.0280244380690857
T0163,1,Segment 1,trial,feature_discovery,social_influence,en,{peer_name} completed {peer_exercises} exercises—beat that!,motivational,social_influence,ai_tutor,5,59,11.0,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,False,False,False,True,0.019930574232131473
T0163_hi,1,Segment 1,trial,feature_discovery,social_influence,hi,{peer_name} पूरा करेंd {peer_अभ्यासs} अभ्यासs—beat that!,motivational,social_influence,ai_tutor,6,56,8.5,0.0,0.0,0.0,0.05384615384615384,0.0,0.0,False,False,False,True,0.02299169293073956
T0164,1,Segment 1,trial,feature_discovery,social_influence,en,You're #{rank} on the leaderboard—climb higher!,motivational,social_influence,ai_tutor,6,47,7.0,0.0,0.0,0.0,0.23750000000000002,0.0,1.0,False,False,False,True,0.026457513110645908
T0164_hi,1,Segment 1,trial,feature_discovery,social_influence,hi,आज You're #{rank} on the leaderboard—climb higher!,motivational,social_influence,ai_tutor,7,50,6.285714285714286,0.0,0.0,0.0,0.21111111111111114,0.0,1.0,False,False,False,True,0.02805880983969359
T0165,1,Segment 1,trial,feature_discovery,social_influence,en,{active_users} learners are online now—join them!,motivational,social_influence,ai_tutor,6,49,7.333333333333333,0.1285714285714286,0.2857142857142857,0.0,0.09999999999999999,0.3333333333333333,0.0,False,False,False,True,0.017262827229941227
T0165_hi,1,Segment 1,trial,feature_discovery,social_influence,hi,{active_users} सीखेंers are online now—शामिल हों them!,motivational,social_influence,ai_tutor,7,54,6.857142857142857,0.03333333333333333,0.08333333333333333,0.0,0.05833333333333333,0.3333333333333333,0.0,False,False,False,True,0.014079270406702137
T0166,1,Segment 1,trial,feature_discovery,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,encouraging,accomplishment,ai_tutor,7,73,9.571428571428571,0.03333333333333333,0.1111111111111111,0.0,0.16666666666666666,0.0,1.0,False,True,False,True,0.03291107248402585
T0166_hi,1,Segment 1,trial,feature_discovery,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,encouraging,accomplishment,ai_tutor,9,70,6.888888888888889,0.0,0.0,0.0,0.015,0.0,1.0,False,True,False,True,0.04066402060845757
T0167,1,Segment 1,trial,feature_discovery,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,encouraging,accomplishment,ai_tutor,8,63,7.0,0.1,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03270049579412218
T0167_hi,1,Segment 1,trial,feature_discovery,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,encouraging,accomplishment,ai_tutor,8,60,6.625,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,False,False,False,True,0.03249567507632299
T0168,1,Segment 1,trial,feature_discovery,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,encouraging,accomplishment,ai_tutor,5,63,11.8,0.08571428571428572,0.14285714285714285,0.0,0.22857142857142856,0.0,0.0,False,True,False,True,0.02635773873051285
T0168_hi,1,Segment 1,trial,feature_discovery,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,encouraging,accomplishment,ai_tutor,6,59,9.0,0.04285714285714286,0.07142857142857142,0.0,0.049999999999999996,0.0,0.0,False,True,False,True,0.039723095565593156
T0169,1,Segment 1,trial,feature_discovery,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,encouraging,accomplishment,ai_tutor,7,63,8.142857142857142,0.0625,0.125,0.0,0.125,0.0,1.0,False,False,False,True,0.03284420827824508
T0169_hi,1,Segment 1,trial,feature_discovery,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,encouraging,accomplishment,ai_tutor,7,63,8.142857142857142,0.03333333333333333,0.06666666666666667,0.0,0.02,0.0,1.0,False,False,False,True,0.02944665094274243
T0170,1,Segment 1,trial,feature_discovery,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,encouraging,accomplishment,ai_tutor,7,65,8.428571428571429,0.07777777777777778,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03287519289243989
T0170_hi,1,Segment 1,trial,feature_discovery,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,encouraging,accomplishment,ai_tutor,7,64,8.285714285714286,0.01875,0.0625,0.0,0.025,0.0,1.0,False,False,False,True,0.02422523529316166
T0171,1,Segment 1,trial,habit_formation,social_influence,en,{peer_name} from {location} is ahead—can you catch up?,motivational,social_influence,streak,8,54,5.875,0.06666666666666667,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,False,False,True,False,0.024441188323802647
T0171_hi,1,Segment 1,trial,habit_formation,social_influence,hi,{peer_name} from {location} is ahead—can आप catch up?,motivational,social_influence,streak,8,53,5.75,0.06666666666666667,0.1111111111111111,0.0,0.07777777777777778,0.0,0.0,False,False,True,False,0.02640614724088579
T0172,1,Segment 1,trial,habit_formation,social_influence,en,Join {active_users} users practicing today!,motivational,social_influence,streak,5,43,7.8,0.18,0.4,0.0,0.25999999999999995,0.3333333333333333,0.0,False,False,False,True,0.02807964806225427
T0172_hi,1,Segment 1,trial,habit_formation,social_influence,hi,Join {active_users} users practicing आज!,motivational,social_influence,streak,5,40,7.2,0.1,0.2,0.0,0.13999999999999999,0.0,0.0,False,False,False,True,0.0280244380690857
T0173,1,Segment 1,trial,habit_formation,social_influence,en,{peer_name} completed {peer_exercises} exercises—beat that!,motivational,social_influence,streak,5,59,11.0,0.0,0.0,0.0,0.31666666666666665,0.0,0.0,False,False,False,True,0.019930574232131473
T0173_hi,1,Segment 1,trial,habit_formation,social_influence,hi,{peer_name} पूरा करेंd {peer_अभ्यासs} अभ्यासs—beat that!,motivational,social_influence,streak,6,56,8.5,0.0,0.0,0.0,0.05384615384615384,0.0,0.0,False,False,False,True,0.02299169293073956
T0174,1,Segment 1,trial,habit_formation,social_influence,en,You're #{rank} on the leaderboard—climb higher!,motivational,social_influence,streak,6,47,7.0,0.0,0.0,0.0,0.23750000000000002,0.0,1.0,False,False,False,True,0.026457513110645908
T0174_hi,1,Segment 1,trial,habit_formation,social_influence,hi,आज You're #{rank} on the leaderboard—climb higher!,motivational,social_influence,streak,7,50,6.285714285714286,0.0,0.0,0.0,0.21111111111111114,0.0,1.0,False,False,False,True,0.02805880983969359
T0175,1,Segment 1,trial,habit_formation,social_influence,en,{active_users} learners are online now—join them!,motivational,social_influence,streak,6,49,7.333333333333333,0.1285714285714286,0.2857142857142857,0.0,0.09999999999999999,0.3333333333333333,0.0,False,False,False,True,0.017262827229941227
T0175_hi,1,Segment 1,trial,habit_formation,social_influence,hi,{active_users} सीखेंers are online now—शामिल हों them!,motivational,social_influence,streak,7,54,6.857142857142857,0.03333333333333333,0.08333333333333333,0.0,0.05833333333333333,0.3333333333333333,0.0,False,False,False,True,0.014079270406702137
T0176,1,Segment 1,trial,habit_formation,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,encouraging,accomplishment,streak,7,73,9.571428571428571,0.03333333333333333,0.1111111111111111,0.0,0.16666666666666666,0.0,1.0,False,True,False,True,0.03291107248402585
T0176_hi,1,Segment 1,trial,habit_formation,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,encouraging,accomplishment,streak,9,70,6.888888888888889,0.0,0.0,0.0,0.015,0.0,1.0,False,True,False,True,0.04066402060845757
T0177,1,Segment 1,trial,habit_formation,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,encouraging,accomplishment,streak,8,63,7.0,0.1,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03270049579412218
T0177_hi,1,Segment 1,trial,habit_formation,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,encouraging,accomplishment,streak,8,60,6.625,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,False,False,False,True,0.03249567507632299
T0178,1,Segment 1,trial,habit_formation,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,encouraging,accomplishment,streak,5,63,11.8,0.08571428571428572,0.14285714285714285,0.0,0.22857142857142856,0.0,0.0,False,True,False,True,0.02635773873051285
T0178_hi,1,Segment 1,trial,habit_formation,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,encouraging,accomplishment,streak,6,59,9.0,0.04285714285714286,0.07142857142857142,0.0,0.049999999999999996,0.0,0.0,False,True,False,True,0.039723095565593156
T0179,1,Segment 1,trial,habit_formation,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,encouraging,accomplishment,streak,7,63,8.142857142857142,0.0625,0.125,0.0,0.125,0.0,1.0,False,False,False,True,0.03284420827824508
T0179_hi,1,Segment 1,trial,habit_formation,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,encouraging,accomplishment,streak,7,63,8.142857142857142,0.03333333333333333,0.06666666666666667,0.0,0.02,0.0,1.0,False,False,False,True,0.02944665094274243
T0180,1,Segment 1,trial,habit_formation,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,encouraging,accomplishment,streak,7,65,8.428571428571429,0.07777777777777778,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03287519289243989
T0180_hi,1,Segment 1,trial,habit_formation,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,encouraging,accomplishment,streak,7,64,8.285714285714286,0.01875,0.0625,0.0,0.025,0.0,1.0,False,False,False,True,0.02422523529316166
T0181,2,Segment 2,churned,re_engagement,loss_avoidance,en,Your streak will break in {hours_left} hours—complete one exercise!,urgent,loss_avoidance,exercises,9,67,6.555555555555555,-0.019999999999999997,0.1,0.1,0.18,1.0,1.0,False,False,False,True,0.02611367901872566
T0181_hi,2,Segment 2,churned,re_engagement,loss_avoidance,hi,Your स्ट्रीक will break in {hours_left} hours—पूरा करें one अभ्यास!,urgent,loss_avoidance,exercises,10,67,5.8,-0.041176470588235294,0.0,0.058823529411764705,0.058823529411764705,1.0,1.0,False,False,False,True,0.02398481014692433
T0182,2,Segment 2,churned,re_engagement,loss_avoidance,en,Don't lose your {streak_current}-day streak! Practice now.,urgent,loss_avoidance,exercises,7,58,7.428571428571429,0.0,0.2222222222222222,0.1111111111111111,0.3222222222222222,0.6666666666666666,1.0,False,False,False,True,0.02629911053949533
T0182_hi,2,Segment 2,churned,re_engagement,loss_avoidance,hi,Don't lose आपका {स्ट्रीक_current}-दिन स्ट्रीक! Practice now.,urgent,loss_avoidance,exercises,7,60,7.714285714285714,0.0,0.125,0.0625,0.075,0.6666666666666666,0.0,False,False,False,True,0.01988565604569973
T0183,2,Segment 2,churned,re_engagement,loss_avoidance,en,Your progress is at risk—complete today's exercise.,urgent,loss_avoidance,exercises,7,51,6.428571428571429,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.18888888888888888,0.3333333333333333,1.0,False,False,False,False,0.02417855283087026
T0183_hi,2,Segment 2,churned,re_engagement,loss_avoidance,hi,Your progress is at risk—पूरा करें आज's अभ्यास.,urgent,loss_avoidance,exercises,8,47,5.0,0.007692307692307691,0.07692307692307693,0.07692307692307693,0.08461538461538462,0.0,1.0,False,False,False,False,0.02195132903690703
T0184,2,Segment 2,churned,re_engagement,loss_avoidance,en,Only {hours_left} hours to maintain your streak!,urgent,loss_avoidance,exercises,7,48,6.0,0.014285714285714282,0.14285714285714285,0.14285714285714285,0.34285714285714286,0.6666666666666666,1.0,False,False,False,True,0.022181571205891752
T0184_hi,2,Segment 2,churned,re_engagement,loss_avoidance,hi,Only {hours_left} hours to maintain आपका स्ट्रीक!,urgent,loss_avoidance,exercises,7,49,6.142857142857143,0.009999999999999998,0.1,0.1,0.12,0.6666666666666666,0.0,False,False,False,True,0.022181571205891752
T0185,2,Segment 2,churned,re_engagement,loss_avoidance,en,Don't let your {coins_balance} coins go to waste—practice today!,urgent,loss_avoidance,exercises,9,64,6.222222222222222,0.0,0.18181818181818182,0.09090909090909091,0.2,0.3333333333333333,1.0,False,False,False,True,0.024312832933748363
T0185_hi,2,Segment 2,churned,re_engagement,loss_avoidance,hi,Don't let आपका {सिक्के_balance} सिक्के go to waste—अभ्यास करें आज!,urgent,loss_avoidance,exercises,10,66,5.7,-0.042105263157894736,0.0,0.05263157894736842,0.0,0.0,0.0,False,False,False,True,0.024001630883659385
T0186,2,Segment 2,churned,re_engagement,unpredictability,en,Discover a new speaking exercise today!,curious,unpredictability,exercises,6,39,5.666666666666667,0.06666666666666667,0.16666666666666666,0.0,0.09999999999999999,0.3333333333333333,0.0,False,False,False,True,0.017130930542123713
T0186_hi,2,Segment 2,churned,re_engagement,unpredictability,hi,Discover a new बोलना अभ्यास आज!,curious,unpredictability,exercises,6,31,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.016870513374860986
T0187,2,Segment 2,churned,re_engagement,unpredictability,en,Try the AI tutor—see how it helps!,curious,unpredictability,exercises,7,34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0
T0187_hi,2,Segment 2,churned,re_engagement,unpredictability,hi,आज Try the AI tutor—see how it helps!,curious,unpredictability,exercises,8,37,3.75,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.01
T0188,2,Segment 2,churned,re_engagement,unpredictability,en,Unlock a surprise reward after your next exercise!,curious,unpredictability,exercises,8,50,5.375,0.16249999999999998,0.25,0.0,0.2375,0.0,1.0,False,False,False,True,0.01
T0188_hi,2,Segment 2,churned,re_engagement,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,curious,unpredictability,exercises,8,48,5.125,0.12999999999999998,0.2,0.0,0.15,0.0,0.0,False,False,False,True,0.01398901691048609
T0189,2,Segment 2,churned,re_engagement,unpredictability,en,What's your speaking score today? Find out!,curious,unpredictability,exercises,7,43,5.285714285714286,0.05,0.125,0.0,0.125,0.3333333333333333,1.0,False,False,True,True,0.01
T0189_hi,2,Segment 2,churned,re_engagement,unpredictability,hi,What's आपका बोलना score आज? Find out!,curious,unpredictability,exercises,7,37,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0.014051724458726472
T0190,2,Segment 2,churned,re_engagement,unpredictability,en,Explore new practice scenarios—start now!,curious,unpredictability,exercises,5,41,7.4,0.21666666666666667,0.5,0.0,0.19999999999999998,0.3333333333333333,0.0,False,False,False,True,0.014140954511108337
T0190_hi,2,Segment 2,churned,re_engagement,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,curious,unpredictability,exercises,6,44,6.5,0.1,0.2222222222222222,0.0,0.07777777777777778,0.3333333333333333,0.0,False,False,False,True,0.01695796127006243
T0191,2,Segment 2,inactive,activation,unpredictability,en,Discover a new speaking exercise today!,curious,unpredictability,exercises,6,39,5.666666666666667,0.06666666666666667,0.16666666666666666,0.0,0.09999999999999999,0.3333333333333333,0.0,False,False,False,True,0.017130930542123713
T0191_hi,2,Segment 2,inactive,activation,unpredictability,hi,Discover a new बोलना अभ्यास आज!,curious,unpredictability,exercises,6,31,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.016870513374860986
T0192,2,Segment 2,inactive,activation,unpredictability,en,Try the AI tutor—see how it helps!,curious,unpredictability,exercises,7,34,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0
T0192_hi,2,Segment 2,inactive,activation,unpredictability,hi,आज Try the AI tutor—see how it helps!,curious,unpredictability,exercises,8,37,3.75,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.01
T0193,2,Segment 2,inactive,activation,unpredictability,en,Unlock a surprise reward after your next exercise!,curious,unpredictability,exercises,8,50,5.375,0.16249999999999998,0.25,0.0,0.2375,0.0,1.0,False,False,False,True,0.01
T0193_hi,2,Segment 2,inactive,activation,unpredictability,hi,Unlock a surprise reward after आपका next अभ्यास!,curious,unpredictability,exercises,8,48,5.125,0.12999999999999998,0.2,0.0,0.15,0.0,0.0,False,False,False,True,0.01398901691048609
T0194,2,Segment 2,inactive,activation,unpredictability,en,What's your speaking score today? Find out!,curious,unpredictability,exercises,7,43,5.285714285714286,0.05,0.125,0.0,0.125,0.3333333333333333,1.0,False,False,True,True,0.01
T0194_hi,2,Segment 2,inactive,activation,unpredictability,hi,What's आपका बोलना score आज? Find out!,curious,unpredictability,exercises,7,37,4.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,True,0.014051724458726472
T0195,2,Segment 2,inactive,activation,unpredictability,en,Explore new practice scenarios—start now!,curious,unpredictability,exercises,5,41,7.4,0.21666666666666667,0.5,0.0,0.19999999999999998,0.3333333333333333,0.0,False,False,False,True,0.014140954511108337
T0195_hi,2,Segment 2,inactive,activation,unpredictability,hi,Explore new अभ्यास करें scenarios—start now!,curious,unpredictability,exercises,6,44,6.5,0.1,0.2222222222222222,0.0,0.07777777777777778,0.3333333333333333,0.0,False,False,False,True,0.01695796127006243
T0196,2,Segment 2,inactive,activation,epic_meaning,en,Join 1M+ Indians becoming confident speakers!,aspirational,epic_meaning,exercises,6,45,6.666666666666667,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,False,True,False,True,0.01
T0196_hi,2,Segment 2,inactive,activation,epic_meaning,hi,आज Join 1M+ Indians becoming confident speakers!,aspirational,epic_meaning,exercises,7,48,6.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,False,True,False,True,0.013970819318538727
T0197,2,Segment 2,inactive,activation,epic_meaning,en,Be part of the English learning revolution!,aspirational,epic_meaning,exercises,7,43,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0
T0197_hi,2,Segment 2,inactive,activation,epic_meaning,hi,Be part of the अंग्रेजी सीखेंing revolution!,aspirational,epic_meaning,exercises,7,44,5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0
T0198,2,Segment 2,inactive,activation,epic_meaning,en,Transform your career—practice speaking today!,aspirational,epic_meaning,exercises,5,46,8.4,0.13333333333333333,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,False,False,False,True,0.013901393319585138
T0198_hi,2,Segment 2,inactive,activation,epic_meaning,hi,Transform आपका career—अभ्यास करें बोलना आज!,aspirational,epic_meaning,exercises,6,43,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.019867523805818903
T0199,2,Segment 2,inactive,activation,epic_meaning,en,Join thousands improving their English daily!,aspirational,epic_meaning,exercises,6,45,6.666666666666667,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,False,False,False,True,0.01
T0199_hi,2,Segment 2,inactive,activation,epic_meaning,hi,Join thousands improving their अंग्रेजी daily!,aspirational,epic_meaning,exercises,6,46,6.833333333333333,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,False,False,False,True,0.01
T0200,2,Segment 2,inactive,activation,epic_meaning,en,Your journey to fluency starts today!,aspirational,epic_meaning,exercises,6,37,5.333333333333333,0.06666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,1.0,False,False,False,True,0.01
T0200_hi,2,Segment 2,inactive,activation,epic_meaning,hi,Your journey to fluency starts आज!,aspirational,epic_meaning,exercises,6,34,4.833333333333333,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,False,False,False,True,0.01
T0201,2,Segment 2,paid,advocacy,accomplishment,en,You've completed {exercises_completed_7d} exercises this week—keep going!,celebratory,accomplishment,exercises,7,73,9.571428571428571,0.03333333333333333,0.1111111111111111,0.0,0.16666666666666666,0.0,1.0,False,True,False,True,0.03291107248402585
T0201_hi,2,Segment 2,paid,advocacy,accomplishment,hi,You've पूरा करेंd {अभ्यासs_पूरा करेंd_7d} अभ्यासs this week—जारी रखें!,celebratory,accomplishment,exercises,9,70,6.888888888888889,0.0,0.0,0.0,0.015,0.0,1.0,False,True,False,True,0.04066402060845757
T0202,2,Segment 2,paid,advocacy,accomplishment,en,Day {streak_current} of your streak! Complete today's exercise.,celebratory,accomplishment,exercises,8,63,7.0,0.1,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03270049579412218
T0202_hi,2,Segment 2,paid,advocacy,accomplishment,hi,Day {स्ट्रीक_current} of आपका स्ट्रीक! Complete आज's अभ्यास.,celebratory,accomplishment,exercises,8,60,6.625,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.0,0.0,False,False,False,True,0.03249567507632299
T0203,2,Segment 2,paid,advocacy,accomplishment,en,{exercises_completed_7d} exercises done—you're making progress!,celebratory,accomplishment,exercises,5,63,11.8,0.08571428571428572,0.14285714285714285,0.0,0.22857142857142856,0.0,0.0,False,True,False,True,0.02635773873051285
T0203_hi,2,Segment 2,paid,advocacy,accomplishment,hi,{अभ्यासs_पूरा करेंd_7d} अभ्यासs done—आप're making progress!,celebratory,accomplishment,exercises,6,59,9.0,0.04285714285714286,0.07142857142857142,0.0,0.049999999999999996,0.0,0.0,False,True,False,True,0.039723095565593156
T0204,2,Segment 2,paid,advocacy,accomplishment,en,You've earned {coins_balance} coins! Complete another exercise.,celebratory,accomplishment,exercises,7,63,8.142857142857142,0.0625,0.125,0.0,0.125,0.0,1.0,False,False,False,True,0.03284420827824508
T0204_hi,2,Segment 2,paid,advocacy,accomplishment,hi,You've earned {सिक्के_balance} सिक्के! Complete another अभ्यास.,celebratory,accomplishment,exercises,7,63,8.142857142857142,0.03333333333333333,0.06666666666666667,0.0,0.02,0.0,1.0,False,False,False,True,0.02944665094274243
T0205,2,Segment 2,paid,advocacy,accomplishment,en,Your {streak_current}-day streak is impressive—maintain it today!,celebratory,accomplishment,exercises,7,65,8.428571428571429,0.07777777777777778,0.2222222222222222,0.0,0.25555555555555554,0.3333333333333333,1.0,False,False,False,True,0.03287519289243989
T0205_hi,2,Segment 2,paid,advocacy,accomplishment,hi,Your {स्ट्रीक_current}-दिन स्ट्रीक is impressive—maintain it आज!,celebratory,accomplishment,exercises,7,64,8.285714285714286,0.01875,0.0625,0.0,0.025,0.0,1.0,False,False,False,True,0.02422523529316166
T0206,2,Segment 2,paid,advocacy,ownership,en,Your {coins_balance} coins—use them wisely!,celebratory,ownership,exercises,5,43,7.8,0.0,0.0,0.0,0.18333333333333335,0.0,1.0,False,False,False,True,0.017320508075688773
T0206_hi,2,Segment 2,paid,advocacy,ownership,hi,Your {सिक्के_balance} सिक्के—use them wisely!,celebratory,ownership,exercises,5,45,8.2,0.0,0.0,0.0,0.03636363636363637,0.0,1.0,False,False,False,True,0.01
T0207,2,Segment 2,paid,advocacy,ownership,en,You've built a {streak_current}-day streak—it's yours!,celebratory,ownership,exercises,6,54,8.166666666666666,0.0,0.0,0.0,0.16,0.0,1.0,False,False,False,True,0.024307683364445866
T0207_hi,2,Segment 2,paid,advocacy,ownership,hi,You've built a {स्ट्रीक_current}-दिन स्ट्रीक—it's आपकाs!,celebratory,ownership,exercises,6,56,8.5,0.0,0.0,0.0,0.016666666666666666,0.0,1.0,False,False,False,True,0.01980532225620238
T0208,2,Segment 2,paid,advocacy,ownership,en,"Your progress, your achievement—keep building!",celebratory,ownership,exercises,5,46,8.4,0.26666666666666666,0.5,0.0,0.25,0.0,1.0,False,False,False,True,0.01
T0208_hi,2,Segment 2,paid,advocacy,ownership,hi,"Your progress, आपका achievement—keep building!",celebratory,ownership,exercises,5,46,8.4,0.26666666666666666,0.5,0.0,0.18333333333333335,0.0,1.0,False,False,False,True,0.014141713807727645
T0209,2,Segment 2,paid,advocacy,ownership,en,You own {coins_balance} coins—earn more today!,celebratory,ownership,exercises,6,46,6.833333333333333,0.1285714285714286,0.2857142857142857,0.0,0.22857142857142856,0.3333333333333333,1.0,False,False,False,True,0.019829252266836205
T0209_hi,2,Segment 2,paid,advocacy,ownership,hi,You own {सिक्के_balance} सिक्के—earn more आज!,celebratory,ownership,exercises,6,45,6.666666666666667,0.041666666666666664,0.08333333333333333,0.0,0.024999999999999998,0.0,1.0,False,False,False,True,0.013866773079242363
T0210,2,Segment 2,paid,advocacy,ownership,en,Your learning journey—make it count today!,celebratory,ownership,exercises,6,42,6.166666666666667,0.05714285714285715,0.14285714285714285,0.0,0.14285714285714285,0.3333333333333333,1.0,False,False,False,True,0.01
